lemma,word,type
Reanimationsversuch,Reanimationsversuch,noun
Rebbach,Rebbach,noun
Rebbau,Rebbau,noun
Rebbe,Rebbe,noun
Rebberg,Rebberg,noun
Rebe,Rebe,noun
Rebekka,,noun
Rebell,Rebell,noun
Rebellenführer,Rebellenführer,noun
Rebellenführerin,Rebellenführerin,noun
Rebellengebiet,Rebellengebiet,noun
Rebellenhochburg,Rebellenhochburg,noun
Rebellin,Rebellin,noun
Rebellion,Rebellion,noun
Rebenblüte,Rebenblüte,noun
Rebenhügel,Rebenhügel,noun
Rebenklima,Rebenklima,noun
Rebensaft,Rebensaft,noun
Rebenstecher,Rebenstecher,noun
Rebenzuchtanstalt,Rebenzuchtanstalt,noun
Rebfläche,Rebfläche,noun
Rebhuhn,Rebhuhn,noun
Rebhügel,Rebhügel,noun
Reblaus,Reblaus,noun
Rebling,Rebling,noun
Rebound,Rebound,noun
Rebpfahl,Rebpfahl,noun
Rebschnitt,Rebschnitt,noun
Rebschnur,Rebschnur,noun
Rebschoss,Rebschoss,noun
Rebseil,Rebseil,noun
Rebsorte,Rebsorte,noun
Rebsortenwein,Rebsortenwein,noun
Rebstecher,Rebstecher,noun
Rebstock,Rebstock,noun
Rebsäge,Rebsäge,noun
Rebus,Rebus,noun
Rebusprinzip,Rebusprinzip,noun
Rebzeile,Rebzeile,noun
Recamière,Recamière,noun
Receiver,Receiver,noun
Rechaud,,noun
Rechen,Rechen,noun
Rechenart,Rechenart,noun
Rechenaufgabe,Rechenaufgabe,noun
Rechenbrett,Rechenbrett,noun
Rechenfehler,Rechenfehler,noun
Rechenfähigkeit,Rechenfähigkeit,noun
Rechengesetz,Rechengesetz,noun
Rechenhilfsmittel,Rechenhilfsmittel,noun
Rechenknecht,Rechenknecht,noun
Rechenkopfsäule,Rechenkopfsäule,noun
Rechenkunst,Rechenkunst,noun
Rechenleistung,Rechenleistung,noun
Rechenmaschine,Rechenmaschine,noun
Rechenoperation,Rechenoperation,noun
Rechenschaft,Rechenschaft,noun
Rechenschaftsablage,Rechenschaftsablage,noun
Rechenschaftsbericht,Rechenschaftsbericht,noun
Rechenschieber,Rechenschieber,noun
Rechenwettbewerb,Rechenwettbewerb,noun
Rechenzeichen,Rechenzeichen,noun
Rechenzentrum,Rechenzentrum,noun
Recherche,Recherche,noun
Rechercheur,Rechercheur,noun
Rechercheurin,Rechercheurin,noun
Rechner,Rechner,noun
Rechnerin,Rechnerin,noun
Rechnerkapazität,Rechnerkapazität,noun
Rechnernetz,Rechnernetz,noun
Rechnung,Rechnung,noun
Rechnungsblock,Rechnungsblock,noun
Rechnungsdatum,Rechnungsdatum,noun
Rechnungshof,Rechnungshof,noun
Rechnungsjahr,Rechnungsjahr,noun
Rechnungslauf,Rechnungslauf,noun
Rechnungsprüfung,Rechnungsprüfung,noun
Rechnungsstellung,Rechnungsstellung,noun
Rechnungswesen,Rechnungswesen,noun
Recht,Recht,noun
Rechte,,noun
Rechteck,Rechteck,noun
Rechter,,noun
Rechtfertigung,Rechtfertigung,noun
Rechtfertigungsgrund,Rechtfertigungsgrund,noun
Rechtfertigungslehre,Rechtfertigungslehre,noun
Rechtfertigungsversuch,Rechtfertigungsversuch,noun
Rechthaber,Rechthaber,noun
Rechthaberei,Rechthaberei,noun
Rechthaberin,Rechthaberin,noun
Rechtkant,,noun
Rechtler,Rechtler,noun
Rechtmäßigkeit,Rechtmäßigkeit,noun
Rechts-Links-Shunt,Rechts-Links-Shunt,noun
Rechts-links-Shunt,Rechts-links-Shunt,noun
Rechtsabbieger,Rechtsabbieger,noun
Rechtsabbiegerin,Rechtsabbiegerin,noun
Rechtsabteilung,Rechtsabteilung,noun
Rechtsanspruch,Rechtsanspruch,noun
Rechtsanwalt,Rechtsanwalt,noun
Rechtsanwaltskanzlei,Rechtsanwaltskanzlei,noun
Rechtsanwältin,Rechtsanwältin,noun
Rechtsauffassung,Rechtsauffassung,noun
Rechtsausleger,Rechtsausleger,noun
Rechtsaußen,Rechtsaußen,noun
Rechtsaußen,Rechtsaußen,noun
Rechtsbehelf,Rechtsbehelf,noun
Rechtsberater,Rechtsberater,noun
Rechtsberaterin,Rechtsberaterin,noun
Rechtsbeugung,Rechtsbeugung,noun
Rechtsbewusstsein,Rechtsbewusstsein,noun
Rechtsbindung,Rechtsbindung,noun
Rechtsbruch,Rechtsbruch,noun
Rechtsbuch,Rechtsbuch,noun
Rechtschaffenheit,Rechtschaffenheit,noun
Rechtschreibbuch,Rechtschreibbuch,noun
Rechtschreibduden,Rechtschreibduden,noun
Rechtschreibebuch,Rechtschreibebuch,noun
Rechtschreiben,Rechtschreiben,noun
Rechtschreibfehler,Rechtschreibfehler,noun
Rechtschreibkenntnis,Rechtschreibkenntnis,noun
Rechtschreibrat,Rechtschreibrat,noun
Rechtschreibreform,Rechtschreibreform,noun
Rechtschreibregel,Rechtschreibregel,noun
Rechtschreibung,Rechtschreibung,noun
Rechtschreibunterricht,Rechtschreibunterricht,noun
Rechtschreibwörterbuch,Rechtschreibwörterbuch,noun
Rechtsdrehung,Rechtsdrehung,noun
Rechtser,Rechtser,noun
Rechtsexperte,Rechtsexperte,noun
Rechtsexpertin,Rechtsexpertin,noun
Rechtsextremismus,Rechtsextremismus,noun
Rechtsextremist,Rechtsextremist,noun
Rechtsextremistin,Rechtsextremistin,noun
Rechtsfahrgebot,Rechtsfahrgebot,noun
Rechtsfehler,Rechtsfehler,noun
Rechtsfolge,Rechtsfolge,noun
Rechtsform,Rechtsform,noun
Rechtsfrage,Rechtsfrage,noun
Rechtsfreund,Rechtsfreund,noun
Rechtsfuß,Rechtsfuß,noun
Rechtsfähigkeit,Rechtsfähigkeit,noun
Rechtsgefühl,Rechtsgefühl,noun
Rechtsgelehrter,,noun
Rechtsgeschichte,Rechtsgeschichte,noun
Rechtsgeschäft,Rechtsgeschäft,noun
Rechtsgespräch,Rechtsgespräch,noun
Rechtshandlung,Rechtshandlung,noun
Rechtshänder,Rechtshänder,noun
Rechtshänderin,Rechtshänderin,noun
Rechtsidee,Rechtsidee,noun
Rechtskoalition,Rechtskoalition,noun
Rechtskraft,Rechtskraft,noun
Rechtskurve,Rechtskurve,noun
Rechtslage,Rechtslage,noun
Rechtslehre,Rechtslehre,noun
Rechtslenker,Rechtslenker,noun
Rechtslinguistik,Rechtslinguistik,noun
Rechtsmedizin,Rechtsmedizin,noun
Rechtsmediziner,Rechtsmediziner,noun
Rechtsmedizinerin,Rechtsmedizinerin,noun
Rechtsmittel,Rechtsmittel,noun
Rechtsmittelbelehrung,Rechtsmittelbelehrung,noun
Rechtsnorm,Rechtsnorm,noun
Rechtsordnung,Rechtsordnung,noun
Rechtspersönlichkeit,Rechtspersönlichkeit,noun
Rechtspflege,Rechtspflege,noun
Rechtsphilosophie,Rechtsphilosophie,noun
Rechtspolitik,Rechtspolitik,noun
Rechtspopulismus,Rechtspopulismus,noun
Rechtspopulist,Rechtspopulist,noun
Rechtspopulistin,Rechtspopulistin,noun
Rechtsprechung,Rechtsprechung,noun
Rechtsradikale,,noun
Rechtsradikaler,,noun
Rechtsradikalismus,Rechtsradikalismus,noun
Rechtsregierung,Rechtsregierung,noun
Rechtsruck,Rechtsruck,noun
Rechtssatz,Rechtssatz,noun
Rechtsschein,Rechtsschein,noun
Rechtsschuss,Rechtsschuss,noun
Rechtsschutz,Rechtsschutz,noun
Rechtsschutzversicherung,Rechtsschutzversicherung,noun
Rechtssicherheit,Rechtssicherheit,noun
Rechtssprache,Rechtssprache,noun
Rechtssprechung,Rechtssprechung,noun
Rechtsstaat,Rechtsstaat,noun
Rechtsstaatlichkeit,Rechtsstaatlichkeit,noun
Rechtsstand,Rechtsstand,noun
Rechtsstatus,Rechtsstatus,noun
Rechtsstreit,Rechtsstreit,noun
Rechtsstreitigkeit,Rechtsstreitigkeit,noun
Rechtsstudium,Rechtsstudium,noun
Rechtssystem,Rechtssystem,noun
Rechtsterrorismus,Rechtsterrorismus,noun
Rechtstitel,Rechtstitel,noun
Rechtstreue,Rechtstreue,noun
Rechtsverdreher,Rechtsverdreher,noun
Rechtsverdreherin,Rechtsverdreherin,noun
Rechtsverhältnis,Rechtsverhältnis,noun
Rechtsverkehr,Rechtsverkehr,noun
Rechtsverkehr,Rechtsverkehr,noun
Rechtsverletzung,Rechtsverletzung,noun
Rechtsverordnung,Rechtsverordnung,noun
Rechtsverstoß,Rechtsverstoß,noun
Rechtsvorschrift,Rechtsvorschrift,noun
Rechtsweg,Rechtsweg,noun
Rechtswendung,Rechtswendung,noun
Rechtswert,Rechtswert,noun
Rechtswesen,Rechtswesen,noun
Rechtswidrigkeit,Rechtswidrigkeit,noun
Rechtswissenschaft,Rechtswissenschaft,noun
Rechtswissenschaftler,Rechtswissenschaftler,noun
Rechtswissenschaftlerin,Rechtswissenschaftlerin,noun
Rechtswörterbuch,Rechtswörterbuch,noun
Recife,,noun
Reck,Reck,noun
Reck,,noun
Recke,Recke,noun
Reckholder,Reckholder,noun
Reckhölderle,Reckhölderle,noun
Recklinghausen,,noun
Reconnaissance,Reconnaissance,noun
Reconquista,Reconquista,noun
Recorder,Recorder,noun
Recycling,Recycling,noun
Recyclinghof,Recyclinghof,noun
Redakteur,Redakteur,noun
Redakteurin,Redakteurin,noun
Redaktion,Redaktion,noun
Redaktionsmitglied,Redaktionsmitglied,noun
Redaktionsraum,Redaktionsraum,noun
Redaktionsschluss,Redaktionsschluss,noun
Redaktor,Redaktor,noun
Redarier,,noun
Redder,Redder,noun
Rede,Rede,noun
Redebegabtheit,Redebegabtheit,noun
Redebegabung,Redebegabung,noun
Redeeinleitung,Redeeinleitung,noun
Redefluss,Redefluss,noun
Redefreiheit,Redefreiheit,noun
Redefreudigkeit,Redefreudigkeit,noun
Redegabe,Redegabe,noun
Redegeschwindigkeit,Redegeschwindigkeit,noun
Redegewandtheit,Redegewandtheit,noun
Redekonstellation,Redekonstellation,noun
Redekonstellationstyp,Redekonstellationstyp,noun
Redekunst,Redekunst,noun
Redelustigkeit,Redelustigkeit,noun
Redensart,Redensart,noun
Rederecht,Rederecht,noun
Rederei,Rederei,noun
Redeschwall,Redeschwall,noun
Redesituation,Redesituation,noun
Redetalent,Redetalent,noun
Redeteil,Redeteil,noun
Redetempo,Redetempo,noun
Redeunflüssigkeit,Redeunflüssigkeit,noun
Redeverbot,Redeverbot,noun
Redewasser,Redewasser,noun
Redeweise,Redeweise,noun
Redewendung,Redewendung,noun
Redewettbewerb,Redewettbewerb,noun
Redewiedergabe,Redewiedergabe,noun
Redhibition,Redhibition,noun
Redigat,Redigat,noun
Redlef,,noun
Redlich,,noun
Redlichkeit,Redlichkeit,noun
Redner,Redner,noun
Rednergabe,Rednergabe,noun
Rednerin,Rednerin,noun
Rednerliste,Rednerliste,noun
Rednerpult,Rednerpult,noun
Redoute,Redoute,noun
Redoxreaktion,Redoxreaktion,noun
Redseligkeit,Redseligkeit,noun
Reduit,Reduit,noun
Reduktion,Reduktion,noun
Reduktionismus,Reduktionismus,noun
Reduktionsmittel,Reduktionsmittel,noun
Reduktionsprobe,Reduktionsprobe,noun
Reduktionssilbe,Reduktionssilbe,noun
Reduktionssprache,Reduktionssprache,noun
Redundanz,Redundanz,noun
Reduplikation,Reduplikation,noun
Reduzierung,Reduzierung,noun
Reebok,Reebok,noun
Reede,Reede,noun
Reeder,Reeder,noun
Reederei,Reederei,noun
Reederin,Reederin,noun
Reellität,Reellität,noun
Reemt,,noun
Reenactment,Reenactment,noun
Reeng,,noun
Reep,Reep,noun
Reeperbahn,Reeperbahn,noun
Reeperbahn,Reeperbahn,noun
Reepschläger,Reepschläger,noun
Reepschlägerei,Reepschlägerei,noun
Rees,,noun
Reet,Reet,noun
Reetdach,Reetdach,noun
Reetdachhaus,Reetdachhaus,noun
Refaktie,Refaktie,noun
Refektorium,Refektorium,noun
Referat,Referat,noun
Referatsleiter,Referatsleiter,noun
Referatsleiterin,Referatsleiterin,noun
Referee,Referee,noun
Referendar,Referendar,noun
Referendariat,Referendariat,noun
Referendarin,Referendarin,noun
Referendum,Referendum,noun
Referent,Referent,noun
Referentenentwurf,Referentenentwurf,noun
Referentin,Referentin,noun
Referenz,Referenz,noun
Referenzakt,Referenzakt,noun
Referenzidentität,Referenzidentität,noun
Referenzkunde,Referenzkunde,noun
Referenzpunkt,Referenzpunkt,noun
Referenzzeit,Referenzzeit,noun
Referenzzeitraum,Referenzzeitraum,noun
Reff,Reff,noun
Reff,Reff,noun
Reff,Reff,noun
Reflation,Reflation,noun
Reflektion,Reflektion,noun
Reflektor,Reflektor,noun
Reflex,Reflex,noun
Reflexion,Reflexion,noun
Reflexionsabbruch,Reflexionsabbruch,noun
Reflexionsnebel,Reflexionsnebel,noun
Reflexivität,Reflexivität,noun
Reflexivpronomen,Reflexivpronomen,noun
Reflexivum,Reflexivum,noun
Reflux,Reflux,noun
Refluxgastritis,Refluxgastritis,noun
Reform,Reform,noun
Reformation,Reformation,noun
Reformationstag,Reformationstag,noun
Reformator,Reformator,noun
Reformatorin,Reformatorin,noun
Reformbereitschaft,Reformbereitschaft,noun
Reformer,Reformer,noun
Reformerin,Reformerin,noun
Reformgegner,Reformgegner,noun
Reformgegnerin,Reformgegnerin,noun
Reformhaus,Reformhaus,noun
Reformjude,Reformjude,noun
Reformkleid,Reformkleid,noun
Reformland,Reformland,noun
Reformpaket,Reformpaket,noun
Reformpädagogik,Reformpädagogik,noun
Reformschreibung,Reformschreibung,noun
Reformstau,Reformstau,noun
Reformulierung,Reformulierung,noun
Reformversuch,Reformversuch,noun
Reformvorschlag,Reformvorschlag,noun
Reformziel,Reformziel,noun
Refrain,Refrain,noun
Refraktometer,Refraktometer,noun
Refraktor,Refraktor,noun
Refraktur,Refraktur,noun
Refraktärphase,Refraktärphase,noun
Refugee,Refugee,noun
Refugium,Refugium,noun
Regal,Regal,noun
Regalbrett,Regalbrett,noun
Regalfach,Regalfach,noun
Regalität,Regalität,noun
Regalwand,Regalwand,noun
Regatta,Regatta,noun
Regel,Regel,noun
Regelauslegung,Regelauslegung,noun
Regelbetreuung,Regelbetreuung,noun
Regelbetrieb,Regelbetrieb,noun
Regelblutung,Regelblutung,noun
Regelbruch,Regelbruch,noun
Regelbuch,Regelbuch,noun
Regelfall,Regelfall,noun
Regelkenntnis,Regelkenntnis,noun
Regelklasse,Regelklasse,noun
Regelkreis,Regelkreis,noun
Regelmäßigkeit,Regelmäßigkeit,noun
Regelspiel,Regelspiel,noun
Regelsystem,Regelsystem,noun
Regelung,Regelung,noun
Regelungsbedürfnis,Regelungsbedürfnis,noun
Regelungstechnik,Regelungstechnik,noun
Regelutilitarismus,Regelutilitarismus,noun
Regelutilitarist,Regelutilitarist,noun
Regelverstoß,Regelverstoß,noun
Regelwerk,Regelwerk,noun
Regelzelle,Regelzelle,noun
Regeländerung,Regeländerung,noun
Regen,Regen,noun
Regen,Regen,noun
Regen,,noun
Regen,,noun
Regenblase,Regenblase,noun
Regenbogen,Regenbogen,noun
Regenbogenbaby,Regenbogenbaby,noun
Regenbogenfamilie,Regenbogenfamilie,noun
Regenbogenfarbe,Regenbogenfarbe,noun
Regenbogenforelle,Regenbogenforelle,noun
Regenbogenhaut,Regenbogenhaut,noun
Regenbogenparade,Regenbogenparade,noun
Regenbogenpresse,Regenbogenpresse,noun
Regenbogentrikot,Regenbogentrikot,noun
Regencape,Regencape,noun
Regeneration,Regeneration,noun
Regenereignis,Regenereignis,noun
Regenfall,Regenfall,noun
Regenfallrohr,Regenfallrohr,noun
Regenfass,Regenfass,noun
Regenguss,Regenguss,noun
Regenjacke,Regenjacke,noun
Regenmantel,Regenmantel,noun
Regenmantel,,noun
Regenmenge,Regenmenge,noun
Regenmesser,Regenmesser,noun
Regenmonat,Regenmonat,noun
Regenmännchen,Regenmännchen,noun
Regennacht,Regennacht,noun
Regenpfeifer,Regenpfeifer,noun
Regenphase,Regenphase,noun
Regenradar,,noun
Regenreifen,Regenreifen,noun
Regenrinne,Regenrinne,noun
Regenrückhaltebecken,Regenrückhaltebecken,noun
Regensburg,,noun
Regensburger,Regensburger,noun
Regensburger,Regensburger,noun
Regensburgerin,Regensburgerin,noun
Regenschauer,Regenschauer,noun
Regenschirm,Regenschirm,noun
Regenschirmwetter,Regenschirmwetter,noun
Regenschwade,Regenschwade,noun
Regensensor,Regensensor,noun
Regenstandrohr,Regenstandrohr,noun
Regent,Regent,noun
Regentag,Regentag,noun
Regentin,Regentin,noun
Regentonne,Regentonne,noun
Regentropfen,Regentropfen,noun
Regenwahrscheinlichkeit,Regenwahrscheinlichkeit,noun
Regenwald,Regenwald,noun
Regenwasser,Regenwasser,noun
Regenwasserfallleitung,Regenwasserfallleitung,noun
Regenwassergebühr,Regenwassergebühr,noun
Regenwetter,Regenwetter,noun
Regenwind,Regenwind,noun
Regenwurm,Regenwurm,noun
Regenzeit,Regenzeit,noun
Regest,Regest,noun
Reggae,Reggae,noun
Regie,Regie,noun
Regieanweisung,Regieanweisung,noun
Regieassistent,Regieassistent,noun
Regieassistentin,Regieassistentin,noun
Regieassistenz,Regieassistenz,noun
Regieeinfall,Regieeinfall,noun
Regierung,Regierung,noun
Regierungsangabe,Regierungsangabe,noun
Regierungsantritt,Regierungsantritt,noun
Regierungsarbeit,Regierungsarbeit,noun
Regierungsarmee,Regierungsarmee,noun
Regierungsauftrag,Regierungsauftrag,noun
Regierungsbau,Regierungsbau,noun
Regierungsbeamter,,noun
Regierungsbeschluss,Regierungsbeschluss,noun
Regierungsbezirk,Regierungsbezirk,noun
Regierungsbildung,Regierungsbildung,noun
Regierungsbunker,Regierungsbunker,noun
Regierungschef,Regierungschef,noun
Regierungschefin,Regierungschefin,noun
Regierungsentwurf,Regierungsentwurf,noun
Regierungserfolg,Regierungserfolg,noun
Regierungserklärung,Regierungserklärung,noun
Regierungsform,Regierungsform,noun
Regierungsgebäude,Regierungsgebäude,noun
Regierungsgegner,Regierungsgegner,noun
Regierungsgegnerin,Regierungsgegnerin,noun
Regierungsgeschäft,Regierungsgeschäft,noun
Regierungsklausur,Regierungsklausur,noun
Regierungskoalition,Regierungskoalition,noun
Regierungskreis,Regierungskreis,noun
Regierungskrise,Regierungskrise,noun
Regierungskritiker,Regierungskritiker,noun
Regierungskritikerin,Regierungskritikerin,noun
Regierungslehre,Regierungslehre,noun
Regierungsmitglied,Regierungsmitglied,noun
Regierungspartei,Regierungspartei,noun
Regierungsprogramm,Regierungsprogramm,noun
Regierungspräsidium,Regierungspräsidium,noun
Regierungsrat,Regierungsrat,noun
Regierungssender,Regierungssender,noun
Regierungssitz,Regierungssitz,noun
Regierungssoldat,Regierungssoldat,noun
Regierungssprecher,Regierungssprecher,noun
Regierungssprecherin,Regierungssprecherin,noun
Regierungssystem,Regierungssystem,noun
Regierungsumbildung,Regierungsumbildung,noun
Regierungsumzug,Regierungsumzug,noun
Regierungsvertreter,Regierungsvertreter,noun
Regierungsvertreterin,Regierungsvertreterin,noun
Regierungsviertel,Regierungsviertel,noun
Regierungswechsel,Regierungswechsel,noun
Regierungszeit,Regierungszeit,noun
Regierungszentrale,Regierungszentrale,noun
Regietheater,Regietheater,noun
Regime,Regime,noun
Regimegegner,Regimegegner,noun
Regimegegnerin,Regimegegnerin,noun
Regimekritiker,Regimekritiker,noun
Regimekritikerin,Regimekritikerin,noun
Regiment,Regiment,noun
Regimentskapelle,Regimentskapelle,noun
Regimentskommandeur,Regimentskommandeur,noun
Regimentsstab,Regimentsstab,noun
Regina,,noun
Regio pubica,Regio pubica,noun
Regiolekt,Regiolekt,noun
Region,Region,noun
Regional-Express,Regional-Express,noun
Regionalbahn,Regionalbahn,noun
Regionalbus,Regionalbus,noun
Regionalexpress,Regionalexpress,noun
Regionalfernsehen,Regionalfernsehen,noun
Regionalgeld,Regionalgeld,noun
Regionalgeschichte,Regionalgeschichte,noun
Regionalismus,Regionalismus,noun
Regionalität,Regionalität,noun
Regionalleiter,Regionalleiter,noun
Regionalleiterin,Regionalleiterin,noun
Regionalliga,Regionalliga,noun
Regionalligist,Regionalligist,noun
Regionalmacht,Regionalmacht,noun
Regionalsprache,Regionalsprache,noun
Regionalzeitung,Regionalzeitung,noun
Regis-Breitingen,,noun
Regisseur,Regisseur,noun
Regisseurin,Regisseurin,noun
Register,Register,noun
Registergericht,Registergericht,noun
Registratur,Registratur,noun
Registriergerät,Registriergerät,noun
Registrierkasse,Registrierkasse,noun
Registrierung,Registrierung,noun
Registrierungszentrum,Registrierungszentrum,noun
Regizid,Regizid,noun
Reglement,Reglement,noun
Regler,Regler,noun
Regler,,noun
Reglosigkeit,Reglosigkeit,noun
Reglung,Reglung,noun
Regnitz,Regnitz,noun
Regnum,Regnum,noun
Regress,Regress,noun
Regression,Regression,noun
Regressivität,Regressivität,noun
Regsamkeit,Regsamkeit,noun
Regularität,Regularität,noun
Regulation,Regulation,noun
Regulativ,Regulativ,noun
Regulator,Regulator,noun
Regulierung,Regulierung,noun
Regung,Regung,noun
Regungslosigkeit,Regungslosigkeit,noun
Regur,Regur,noun
Regurgitalith,Regurgitalith,noun
Regurgitation,Regurgitation,noun
Reh,Reh,noun
Reha,Reha,noun
Reha-Einrichtung,Reha-Einrichtung,noun
Reha-Klinik,Reha-Klinik,noun
Rehabilitand,Rehabilitand,noun
Rehabilitandin,Rehabilitandin,noun
Rehabilitation,Rehabilitation,noun
Rehabilitationsversuch,Rehabilitationsversuch,noun
Rehabilitierung,Rehabilitierung,noun
Rehaklinik,Rehaklinik,noun
Rehau,,noun
Rehaut,Rehaut,noun
Rehazentrum,Rehazentrum,noun
Rehbock,Rehbock,noun
Rehbraten,Rehbraten,noun
Rehburg-Loccum,,noun
Rehböckchen,Rehböckchen,noun
Rehchen,Rehchen,noun
Rehdichte,Rehdichte,noun
Reherl,Reherl,noun
Rehfell,Rehfell,noun
Rehfilet,Rehfilet,noun
Rehfleisch,Rehfleisch,noun
Rehkeule,Rehkeule,noun
Rehkitz,Rehkitz,noun
Rehleder,Rehleder,noun
Rehlein,Rehlein,noun
Rehna,,noun
Rehposten,Rehposten,noun
Rehrücken,Rehrücken,noun
Reibach,Reibach,noun
Reibbeiwert,Reibbeiwert,noun
Reibe,Reibe,noun
Reibeisen,Reibeisen,noun
Reibekuchen,Reibekuchen,noun
Reibelaut,Reibelaut,noun
Reiberdatschi,Reiberdatschi,noun
Reibkäse,Reibkäse,noun
Reibung,Reibung,noun
Reibungskoeffizient,Reibungskoeffizient,noun
Reibungskraft,Reibungskraft,noun
Reibungsverlust,Reibungsverlust,noun
Reibungszahl,Reibungszahl,noun
Reich,Reich,noun
Reich der Mitte,Reich der Mitte,noun
Reiche,,noun
Reichelsheim,,noun
Reichenbach,,noun
Reichensteuer,Reichensteuer,noun
Reicher,,noun
Reichsacht,Reichsacht,noun
Reichsadler,Reichsadler,noun
Reichsanstalt,Reichsanstalt,noun
Reichsapfel,Reichsapfel,noun
Reichsarbeitsdienst,Reichsarbeitsdienst,noun
Reichsbahn,Reichsbahn,noun
Reichsbahnnetz,Reichsbahnnetz,noun
Reichsbank,Reichsbank,noun
Reichsbanner,Reichsbanner,noun
Reichsburg,Reichsburg,noun
Reichsbürger,Reichsbürger,noun
Reichsdeputation,Reichsdeputation,noun
Reichsdeputationshauptschluss,Reichsdeputationshauptschluss,noun
Reichsdeutsch,,noun
Reichsdeutsche,,noun
Reichsdeutscher,,noun
Reichsexekution,Reichsexekution,noun
Reichsfinanzministerium,Reichsfinanzministerium,noun
Reichsflagge,Reichsflagge,noun
Reichsfluchtsteuer,Reichsfluchtsteuer,noun
Reichsflugscheibe,Reichsflugscheibe,noun
Reichsführer SS,Reichsführer SS,noun
Reichsfürst,Reichsfürst,noun
Reichsgau,,noun
Reichsgebiet,Reichsgebiet,noun
Reichsgrenze,Reichsgrenze,noun
Reichshauptstadt,Reichshauptstadt,noun
Reichsheer,Reichsheer,noun
Reichsheini,Reichsheini,noun
Reichshofrat,Reichshofrat,noun
Reichsitalien,Reichsitalien,noun
Reichskammergericht,Reichskammergericht,noun
Reichskanzlei,Reichskanzlei,noun
Reichskanzler,Reichskanzler,noun
Reichskanzlerin,Reichskanzlerin,noun
Reichskanzlerpalais,Reichskanzlerpalais,noun
Reichskleiderkarte,Reichskleiderkarte,noun
Reichskloster,Reichskloster,noun
Reichskriegsflagge,Reichskriegsflagge,noun
Reichskriegsministerium,Reichskriegsministerium,noun
Reichskriegsschatz,Reichskriegsschatz,noun
Reichskristallnacht,Reichskristallnacht,noun
Reichskrone,Reichskrone,noun
Reichsland,Reichsland,noun
Reichsleiter,Reichsleiter,noun
Reichsmarine,Reichsmarine,noun
Reichsmark,Reichsmark,noun
Reichsmarschall,Reichsmarschall,noun
Reichsmusikkammer,Reichsmusikkammer,noun
Reichsparteitag,Reichsparteitag,noun
Reichspogromnacht,Reichspogromnacht,noun
Reichspolitik,Reichspolitik,noun
Reichspost,Reichspost,noun
Reichspostministerium,Reichspostministerium,noun
Reichsprotektor,Reichsprotektor,noun
Reichsregierung,Reichsregierung,noun
Reichsritter,Reichsritter,noun
Reichsritterschaft,Reichsritterschaft,noun
Reichsschulkonferenz,Reichsschulkonferenz,noun
Reichssicherheitshauptamt,Reichssicherheitshauptamt,noun
Reichsstadt,Reichsstadt,noun
Reichsstand,Reichsstand,noun
Reichsstelle,Reichsstelle,noun
Reichstag,Reichstag,noun
Reichstagsabgeordneter,,noun
Reichstagsbrand,Reichstagsbrand,noun
Reichstagsgebäude,Reichstagsgebäude,noun
Reichstagsmandat,Reichstagsmandat,noun
Reichstagswahl,Reichstagswahl,noun
Reichstaler,Reichstaler,noun
Reichsuniversität,Reichsuniversität,noun
Reichsverkehrsministerium,Reichsverkehrsministerium,noun
Reichsversammlung,Reichsversammlung,noun
Reichswehr,Reichswehr,noun
Reichswehrführung,Reichswehrführung,noun
Reichswehrkommando,Reichswehrkommando,noun
Reichswehrminister,Reichswehrminister,noun
Reichswehrministerium,Reichswehrministerium,noun
Reichtum,Reichtum,noun
Reichweite,Reichweite,noun
Reichweitenangst,Reichweitenangst,noun
Reichweitenoptimierung,Reichweitenoptimierung,noun
Reif,Reif,noun
Reif,Reif,noun
Reife,Reife,noun
Reifegrad,Reifegrad,noun
Reifen,Reifen,noun
Reifenflicker,Reifenflicker,noun
Reifenhersteller,Reifenhersteller,noun
Reifenhändler,Reifenhändler,noun
Reifenpanne,Reifenpanne,noun
Reifenproduktion,Reifenproduktion,noun
Reifenspur,Reifenspur,noun
Reifenstapel,Reifenstapel,noun
Reifenwechsel,Reifenwechsel,noun
Reifeprozess,Reifeprozess,noun
Reifeprüfung,Reifeprüfung,noun
Reifezeit,Reifezeit,noun
Reifezeugnis,Reifezeugnis,noun
Reifikation,Reifikation,noun
